,actor,broadcast_date,channel,count,crawling_day,crawling_time,genre,p_url,price,program,sale_day,sale_week,title,view_day,view_total,view_week
1153,,20190705,,1.0,2020.04.05,1,예능,,1650.0,강식당2,1.0,1.0,,811,571306.0,2002
1154,,20200403,,1.0,2020.04.05,1,예능,,1650.0,식객 허영만의 백반기행,1.0,1.0,,806,915.0,168
1155,,20200329,,1.0,2020.04.05,1,드라마,,1650.0,어쩌다 가족,2.0,4.0,,792,11482.0,5937
1156,,20200403,,1.0,2020.04.05,1,예능,,1650.0,너희가 힙합을 아느냐 하이라이트,0.0,0.0,,775,921.0,113
1157,,20200404,,1.0,2020.04.05,1,예능,,1650.0,여자들의 이야기 연구소,0.0,0.0,,773,972.0,57
1158,"강호동,이수근,은지원,안재현,송민호,표지훈",20181202,,1.0,2020.04.05,1,예능,,1650.0,신서유기6,1.0,1.0,,724,782348.0,1902
1159,"박서준,박민영,이태환,강기영,황찬성,표예진,김혜옥,김병옥,황보라,강홍석",20180726,,1.0,2020.04.05,1,드라마,,1650.0,김비서가 왜 그럴까,1.0,3.0,,716,368346.0,2030
1160,,20200327,,1.0,2020.04.05,1,예능,,1650.0,너희가 힙합을 아느냐,1.0,8.0,,693,5148.0,2975
1161,"김영옥,장동민,최현석",20200331,,1.0,2020.04.05,1,예능,,1650.0,수미네반찬,2.0,5.0,,688,4700.0,2600
1162,,20200403,,1.0,2020.04.05,1,예능,,1650.0,끝까지 간다,0.0,0.0,,677,793.0,73
1163,,20191213,,1.0,2020.04.05,1,키즈/애니,,550.0,37화  닮은 사람끼리 견원지간,1.0,2.0,,667,68621.0,1731
1164,,20200306,,1.0,2020.04.05,1,예능,,1650.0,슈가맨 3,1.0,2.0,,664,100010.0,2030
1165,"임수정,장기용,이다희,전혜진,이재욱,지승현,권해효,김남희,우지현,오아연",20190725,,1.0,2020.04.05,1,드라마,,1650.0,검색어를 입력하세요 WWW,1.0,1.0,,621,400894.0,1642
1166,"강호동,이수근,은지원,안재현,조규현,송민호",20170815,,1.0,2020.04.05,1,예능,,0.0,신서유기 시즌4,2.0,2.0,,617,533028.0,1473
1167,"이지은,여진구,신정근,서이숙,배해선,표지훈,조현철,강홍석,이도현,이태선",20190901,,1.0,2020.04.05,1,드라마,,1650.0,호텔 델루나,2.0,3.0,,591,561472.0,1539
1168,,20200330,,1.0,2020.04.05,1,예능,,1650.0,내가 스페셜 원! 전 세계 연봉킹 19,1.0,1.0,,583,4722.0,2711
1169,,20191111,,1.0,2020.04.05,1,키즈/애니,,550.0,제24화 감기에 걸려서 심심해요/아빠가 건강검진을 받는대요/아기 타조의 엄마가 됐어요,2.0,4.0,,567,75858.0,1355
1170,,20200226,,1.0,2020.04.05,1,예능,,1650.0,놀라운 토요일 도레미마켓 미방분 스페셜,3.0,9.0,,564,37696.0,1105
1171,,20190928,,1.0,2020.04.05,1,드라마,,0.0,멜로가 체질,1.0,1.0,,564,336123.0,1946
1172,"공지철,이동욱,김고은,유인나,육성재(BTOB)",20170121,,1.0,2020.04.05,1,드라마,,0.0,도깨비,1.0,2.0,,564,900476.0,1317
1173,,20200326,,1.0,2020.04.05,1,예능,,1650.0,이규연의 스포트라이트,0.0,0.0,,554,1839.0,1021
1174,,20200403,,1.0,2020.04.05,1,드라마,,1650.0,장야2,0.0,0.0,,546,615.0,26
1175,,20200331,,1.0,2020.04.05,1,예능,,1650.0,돈길만 걸어요 - 정산회담,1.0,4.0,,546,3545.0,2069
1176,,20200401,,1.0,2020.04.05,1,예능,,1650.0,주간아이돌,3.0,41.0,,518,3234.0,1391
1177,,20180805,,1.0,2020.04.05,1,드라마,,1650.0,라이프온마스,1.0,1.0,,516,219377.0,1357
1178,,20200402,,1.0,2020.04.05,1,예능,,1650.0,여왕의 전쟁 : 라스트 싱어,0.0,0.0,,513,830.0,344
1179,,20200331,,1.0,2020.04.05,1,예능,,1650.0,<비디오 스타>,1.0,10.0,,508,4736.0,2471
1180,,20200401,,1.0,2020.04.05,1,예능,,1650.0,우리 다시 사랑할 수 있을까 시즌2,0.0,0.0,,507,2368.0,1278
1181,,20200314,,1.0,2020.04.05,1,예능,,1650.0,내일은 미스터트롯,1.0,1.0,,497,35368.0,1504
1182,"오햇님,이나은,안인숙,김미구,오수진,하이프래,DashaKim,이혜주,김크리스탈",20200403,,1.0,2020.04.05,1,예능,,1650.0,겟잇뷰티 2020,2.0,2.0,,459,539.0,132
1183,,20200327,,1.0,2020.04.05,1,드라마,,1650.0,눈물의 이별,1.0,7.0,,440,7214.0,3442
1184,,20170822,,1.0,2020.04.05,1,예능/뮤직,,1650.0,신서유기_시즌4_감독판,1.0,2.0,,434,449753.0,1064
1185,"도경수,남지현,조성하,조한철,김선호,한소희,김재영,안석환,정해균,이준혁",20181030,,1.0,2020.04.05,1,드라마,,1650.0,백일의낭군님,2.0,16.0,,423,230486.0,1695
1186,"고수,김승욱,이성민,심은경,유태오,방은희,김정팔,최병모,최덕문,송재룡,김",20200305,,1.0,2020.04.05,1,드라마,,1650.0,머니게임,1.0,1.0,,402,49232.0,1511
1187,"강호동,이수근,은지원,안재현,조규현,송민호",20170317,,1.0,2020.04.05,1,예능/뮤직,,1650.0,신서유기 시즌3 스페셜,1.0,1.0,,391,341013.0,1081
1188,,20171227,,1.0,2020.04.05,1,드라마,,1650.0,<슬기로운 감빵생활> 비하인드,1.0,5.0,,386,130646.0,981
1189,,20160116,,1.0,2020.04.05,1,드라마,,1650.0,응답하라1988,1.0,1.0,,381,649275.0,1146
1190,,20200402,,1.0,2020.04.05,1,예능,,1650.0,지구방위대,1.0,1.0,,379,554.0,326
1191,,20190427,,1.0,2020.04.05,1,키즈/애니,,550.0,타요의 장난감 어드벤처,1.0,1.0,,373,9728.0,217
1192,,20200401,,1.0,2020.04.05,1,예능,,1650.0,한끼줍쇼 외전 - 한끼인의 밥상,0.0,0.0,,370,2166.0,1195
1193,"박민영,김재욱,안보현,박진주,정제원,김보라,홍서영,맹상훈,김미경,김선영",20190530,,1.0,2020.04.05,1,드라마,,1650.0,그녀의 사생활,1.0,4.0,,357,172040.0,882
1194,,20180930,,1.0,2020.04.05,1,드라마,,0.0,미스터션샤인,1.0,3.0,,353,382933.0,879
1195,,20200404,,1.0,2020.04.05,1,예능,,1650.0,친한 예능,0.0,0.0,,339,339.0,0
1196,,20180517,,1.0,2020.04.05,1,드라마,,1650.0,나의 아저씨,1.0,1.0,,322,299724.0,841
1197,"이민기,정소민,박병은,이솜,김민석,김가은,김병옥,김선영,김응수,문희경,황",20171128,,1.0,2020.04.05,1,드라마,,0.0,이번 생은 처음이라,2.0,2.0,,322,318798.0,1044
1198,,20170928,,1.0,2020.04.05,1,드라마,,1650.0,굿 닥터 시즌1,0.0,0.0,,319,579.0,189
1199,,20200403,,1.0,2020.04.05,1,드라마,,1650.0,"일서사, 미",0.0,0.0,,317,361.0,35
1200,"김혜인,조이현,김수진,조정석,안연석,정경호,김대명,전미도,김해숙,김갑수",20200402,,1.0,2020.04.05,9,드라마,,1650.0,슬기로운 의사생활,153.0,892.0,,42818,273199.0,159266
1201,,20200404,,1.0,2020.04.05,9,드라마,,1650.0,[무삭제판] 부부의 세계,265.0,130.0,,30084,45234.0,8673
1202,,20200404,,1.0,2020.04.05,9,예능,,1650.0,아는 형님,82.0,46.0,,18297,30352.0,7198
1203,,20200402,,1.0,2020.04.05,9,드라마,,1650.0,메모리스트,8.0,59.0,,9071,53147.0,29969
1204,"강호동,김종민,김동현,신동희,유병재,표지훈",20200329,,1.0,2020.04.05,9,예능,,1650.0,대탈출3,109.0,1755.0,,9010,203768.0,105823
1205,,20200403,,1.0,2020.04.05,9,예능,,1650.0,맛있는 녀석들,7.0,9.0,,7852,15999.0,8595
1206,"신동엽,이혜리,박나래,김동현,문세윤,이민호,표지훈,이준영,김미경",20200328,,1.0,2020.04.05,9,예능,,1650.0,도레미 마켓,8.0,143.0,,7594,99886.0,55253
1207,"김태희,이규형,고보결,서우진,김미경,박수영,김미수,신동미,오의식,윤수미",20200329,,1.0,2020.04.05,9,드라마,,1650.0,하이바이마마,8.0,257.0,,7489,131046.0,66422
1208,,20200404,,1.0,2020.04.05,9,드라마,,1650.0,부부의 세계,50.0,37.0,,7373,11722.0,2394
1209,,20200404,,1.0,2020.04.05,9,드라마,,1650.0,루갈,25.0,17.0,,7186,10930.0,2221
1210,,20200401,,1.0,2020.04.05,9,예능,,1650.0,하트시그널 시즌3,36.0,350.0,,6853,77350.0,39447
1211,,20200403,,1.0,2020.04.05,9,예능,,1650.0,너의 목소리가 보여7,12.0,23.0,,4575,10046.0,5467
1212,,20200403,,1.0,2020.04.05,9,예능,,1650.0,마포 멋쟁이,0.0,0.0,,3352,6844.0,3636
1213,,20200402,,1.0,2020.04.05,9,예능,,1650.0,신청곡을 불러드립니다-사랑의 콜센타,12.0,44.0,,3262,19387.0,10162
1214,,20200404,,1.0,2020.04.05,9,예능,,1650.0,트래블러-아르헨티나,8.0,7.0,,2733,4306.0,1672
1215,,20200331,,1.0,2020.04.05,9,드라마,,1650.0,날씨가 좋으면 찾아가겠어요,3.0,77.0,,2461,47466.0,25994
1216,,20200404,,1.0,2020.04.05,9,드라마,,1650.0,"하이바이, 마마! 49일 환생 프로젝트 보고서",14.0,11.0,,2378,4211.0,1142
1217,,20200321,,1.0,2020.04.05,9,드라마,,1650.0,이태원 클라쓰,13.0,67.0,,2187,327366.0,20225
1218,"유재석,조세호",20200325,,1.0,2020.04.05,9,예능,,1650.0,유 퀴즈 온 더 블럭,1.0,46.0,,2086,80004.0,19745
1219,"설민석,전현무,이동준,윤소희,장강명,김상욱,문가영",20200330,,1.0,2020.04.05,9,예능,,1650.0,책 읽어드립니다,4.0,32.0,,1973,29733.0,17740
1220,,20200331,,1.0,2020.04.05,9,예능,,1650.0,연애의 참견 시즌3,3.0,11.0,,1819,20287.0,10326
1221,,20200402,,1.0,2020.04.05,9,예능,,1650.0,[어서와 한국은 처음이지?],3.0,8.0,,1725,8811.0,4872
1222,,20200329,,1.0,2020.04.05,9,예능,,1650.0,뭉쳐야 찬다,3.0,77.0,,1705,57372.0,32081
1223,"신성록,MichaelK.Lee,차지연,엄기준,한지상,이지나",20200404,,1.0,2020.04.05,9,예능,,1650.0,더블캐스팅,22.0,15.0,,1592,2422.0,524
1224,,20200326,,1.0,2020.04.05,9,예능,,1650.0,미스터트롯의 맛,1.0,20.0,,1444,44270.0,12849
1225,,20200330,,1.0,2020.04.05,9,예능,,1650.0,77억의 사랑,6.0,56.0,,1426,22323.0,13007
1226,,20200402,,1.0,2020.04.05,9,예능,,1650.0,도시어부2 : 대항해 시대,1.0,5.0,,1419,6867.0,3971
1227,"강호동,김종민,신동희,유병재,김동현,표지훈",20190602,,1.0,2020.04.05,9,예능,,1650.0,대탈출2,8.0,54.0,,1341,309003.0,8193
1228,"정해인,채수빈,이하나,김성규,이나리,이정은,이승준,강봉성,김정우,우지현",20200331,,1.0,2020.04.05,9,드라마,,1650.0,반의반,5.0,78.0,,1320,25789.0,14449
1229,"서지혜,김정현,남경읍,방은진,최대훈,황진희,박형수,윤지영,고규필,임철수",20200216,,1.0,2020.04.05,9,드라마,,1650.0,사랑의 불시착,1.0,23.0,,1217,557869.0,7817
1230,,20200403,,1.0,2020.04.05,9,예능,,1650.0,내 안의 발라드,3.0,6.0,,1189,2519.0,1382
1231,,20200404,,1.0,2020.04.05,9,드라마,,1650.0,유별나 문셰프,0.0,0.0,,1157,1801.0,375
1232,"이승기,김상욱,은지원,송민호,장도연,양정무,이서진,홍진경,한준희,박지윤",20200327,,1.0,2020.04.05,9,예능,,1650.0,금요일 금요일 밤에,1.0,29.0,,1062,38031.0,22188
1233,,20200331,,1.0,2020.04.05,9,예능,,1650.0,세상 어디에도 없는 ′아내의 맛′,2.0,17.0,,997,24258.0,12412
1234,"김난도,김영하,김정운,PaulKim",20200403,,1.0,2020.04.05,9,예능,,1650.0,tvN Shift 2020,14.0,19.0,,948,1691.0,1096
1235,,20200404,,1.0,2020.04.05,9,예능,,1650.0,JTBC 뉴스룸,0.0,0.0,,945,66394.0,6278
1236,,20200403,,1.0,2020.04.05,9,예능,,1650.0,모던 패밀리,3.0,3.0,,931,1717.0,980
1237,,20190609,,1.0,2020.04.05,9,예능,,1650.0,대탈출2 감독판,1.0,9.0,,902,173491.0,5772
1238,"강호동,김종민,신동희,유병재,김동현,표지훈",20180924,,1.0,2020.04.05,9,예능,,1650.0,대탈출,1.0,1.0,,878,190087.0,4889
1239,,20200402,,1.0,2020.04.05,9,키즈/애니,,550.0,"5화  위기에 처한 아이들, 귀신 숲의 함정",42.0,164.0,,838,4810.0,2381
1240,"송은이,김숙,박나래,장도연",20200326,,1.0,2020.04.05,9,예능,,1650.0,밥블레스유2,2.0,16.0,,780,32855.0,10775
1241,"박해수,정경호,정수정,임화영,최명수,정웅인,박호산,정민성,안경찬,박형수",20180118,,1.0,2020.04.05,9,드라마,,0.0,슬기로운 감빵생활,1.0,16.0,,766,400450.0,5261
1242,"이상준,최지용,임건희,신규진,정호철,박나래,김지민,신영일,허영지,박광수",20200322,,1.0,2020.04.05,9,예능,,1650.0,코미디빅리그,1.0,20.0,,747,41025.0,7729
1243,,20200401,,1.0,2020.04.05,9,예능,,1650.0,차이나는 클라스,1.0,4.0,,719,5879.0,3503
1244,"정문성,김민재,김인권,고규필,엄지원,현승민,성동일,조민수",20200317,,1.0,2020.04.05,9,드라마,,1650.0,방법,1.0,7.0,,635,111825.0,4860
1245,,20200329,,1.0,2020.04.05,9,예능,,1650.0,방구석 1열,3.0,12.0,,628,15539.0,9954
1246,,20200403,,1.0,2020.04.05,9,예능,,1650.0,너희가 힙합을 아느냐 하이라이트,0.0,0.0,,614,966.0,690
1247,,20200322,,1.0,2020.04.05,9,드라마,,1650.0,본대로말하라,2.0,8.0,,611,74265.0,6776
1248,,20200330,,1.0,2020.04.05,9,예능,,1650.0,무엇이든 물어보살,1.0,2.0,,529,6953.0,3656
1249,"이수근,김동현,황제성,황치열,이용진,이진호,이이경,정혁",20200321,,1.0,2020.04.05,9,예능,,1650.0,플레이어2,2.0,7.0,,529,39570.0,5930
1250,,20200403,,1.0,2020.04.05,9,예능,,1650.0,식객 허영만의 백반기행,1.0,1.0,,477,993.0,586
1251,,20200403,,1.0,2020.04.05,9,예능,,1650.0,끝까지 간다,0.0,0.0,,466,839.0,502
1252,,20200327,,1.0,2020.04.05,9,예능,,1650.0,너희가 힙합을 아느냐,1.0,8.0,,449,5209.0,3202
1253,"강호동,이수근,은지원,조규현,송민호,표지훈",20200103,,1.0,2020.04.05,9,예능,,1650.0,신서유기7,1.0,5.0,,438,596967.0,2833
1254,,20200404,,1.0,2020.04.05,9,예능,,1650.0,자연스럽게,0.0,0.0,,385,547.0,134
1255,,20200403,,1.0,2020.04.05,9,드라마,,1650.0,장야2,0.0,0.0,,345,692.0,319
1256,"강호동,이수근,은지원,안재현,송민호,표지훈",20181028,,1.0,2020.04.05,9,예능,,1650.0,신서유기5,1.0,1.0,,343,785766.0,2311
1257,,20200329,,1.0,2020.04.05,9,드라마,,1650.0,어쩌다 가족,2.0,4.0,,339,11568.0,6218
1258,,20190705,,1.0,2020.04.05,9,예능,,1650.0,강식당2,1.0,1.0,,338,571428.0,2004
1259,"강호동,이수근,은지원,안재현,조규현,송민호,표지훈",20190802,,1.0,2020.04.05,9,예능,,1650.0,강식당3,1.0,2.0,,318,411129.0,1919
1260,,20200404,,1.0,2020.04.05,9,예능,,1650.0,강적들,0.0,0.0,,303,452.0,137
1261,,20200226,,1.0,2020.04.05,9,예능,,1650.0,놀라운 토요일 도레미마켓 미방분 스페셜,3.0,8.0,,303,37809.0,1222
1262,,20191213,,1.0,2020.04.05,9,키즈/애니,,550.0,37화  닮은 사람끼리 견원지간,1.0,2.0,,300,68713.0,1809
1263,"박서준,박민영,이태환,강기영,황찬성,표예진,김혜옥,김병옥,황보라,강홍석",20180726,,1.0,2020.04.05,9,드라마,,1650.0,김비서가 왜 그럴까,1.0,3.0,,298,368454.0,2020
1264,,20200404,,1.0,2020.04.05,9,예능,,1650.0,친한 예능,0.0,0.0,,295,452.0,204
1265,"임수정,장기용,이다희,전혜진,이재욱,지승현,권해효,김남희,우지현,오아연",20190725,,1.0,2020.04.05,9,드라마,,1650.0,검색어를 입력하세요 WWW,1.0,1.0,,293,401054.0,1681
1266,"강호동,이수근,은지원,안재현,송민호,표지훈",20181202,,1.0,2020.04.05,9,예능,,1650.0,신서유기6,1.0,1.0,,288,782467.0,1896
1267,,20200306,,1.0,2020.04.05,9,예능,,1650.0,슈가맨 3,1.0,2.0,,281,100086.0,2002
1268,"이지은,여진구,신정근,서이숙,배해선,표지훈,조현철,강홍석,이도현,이태선",20190901,,1.0,2020.04.05,9,드라마,,1650.0,호텔 델루나,1.0,4.0,,272,561568.0,1559
1269,"김영옥,장동민,최현석",20200331,,1.0,2020.04.05,9,예능,,1650.0,수미네반찬,2.0,5.0,,255,4731.0,2830
1270,,20190928,,1.0,2020.04.05,9,드라마,,0.0,멜로가 체질,1.0,1.0,,254,336189.0,1901
1271,,20191111,,1.0,2020.04.05,9,키즈/애니,,550.0,제24화 감기에 걸려서 심심해요/아빠가 건강검진을 받는대요/아기 타조의 엄마가 됐어요,2.0,4.0,,253,75927.0,1393
1272,"공지철,이동욱,김고은,유인나,육성재(BTOB)",20170121,,1.0,2020.04.05,9,드라마,,0.0,도깨비,1.0,2.0,,242,900589.0,1361
1273,"오햇님,이나은,안인숙,김미구,오수진,하이프래,DashaKim,이혜주,김크리스탈",20200403,,1.0,2020.04.05,9,예능,,1650.0,겟잇뷰티 2020,2.0,2.0,,238,561.0,355
1274,,20200331,,1.0,2020.04.05,9,예능,,1650.0,돈길만 걸어요 - 정산회담,1.0,5.0,,237,3588.0,2274
1275,,20180805,,1.0,2020.04.05,9,드라마,,1650.0,라이프온마스,1.0,1.0,,237,219460.0,1395
1276,,20200330,,1.0,2020.04.05,9,예능,,1650.0,내가 스페셜 원! 전 세계 연봉킹 19,1.0,2.0,,235,4791.0,2901
1277,"강호동,이수근,은지원,안재현,조규현,송민호",20170815,,1.0,2020.04.05,9,예능,,0.0,신서유기 시즌4,2.0,2.0,,234,533117.0,1457
1278,,20200326,,1.0,2020.04.05,9,예능,,1650.0,이규연의 스포트라이트,0.0,0.0,,223,1895.0,1199
1279,,20200314,,1.0,2020.04.05,9,예능,,1650.0,내일은 미스터트롯,1.0,1.0,,216,35416.0,1313
1280,,20200403,,1.0,2020.04.05,9,드라마,,1650.0,"일서사, 미",0.0,0.0,,213,403.0,220
1281,,20200327,,1.0,2020.04.05,9,드라마,,1650.0,눈물의 이별,1.0,5.0,,202,7278.0,3124
1282,"고수,김승욱,이성민,심은경,유태오,방은희,김정팔,최병모,최덕문,송재룡,김",20200305,,1.0,2020.04.05,9,드라마,,1650.0,머니게임,1.0,1.0,,191,49301.0,1415
1283,,20200405,,1.0,2020.04.05,9,예능,,1650.0,여자들의 이야기 연구소,0.0,0.0,,190,305.0,22
1284,,20160312,,1.0,2020.04.05,9,드라마,,1650.0,시그널,1.0,1.0,,182,344740.0,790
1285,,20171227,,1.0,2020.04.05,9,드라마,,1650.0,<슬기로운 감빵생활> 비하인드,1.0,5.0,,179,130701.0,1027
1286,,20200331,,1.0,2020.04.05,9,예능,,1650.0,<비디오 스타>,1.0,10.0,,173,4772.0,2624
1287,,20200401,,1.0,2020.04.05,9,예능,,1650.0,주간아이돌,1.0,42.0,,171,3282.0,1538
1288,,20200403,,1.0,2020.04.05,9,예능,,1650.0,탐사보도 세븐,0.0,0.0,,167,315.0,193
1289,,20170928,,1.0,2020.04.05,9,드라마,,1650.0,굿 닥터 시즌1,0.0,0.0,,164,642.0,310
1290,"도경수,남지현,조성하,조한철,김선호,한소희,김재영,안석환,정해균,이준혁",20181030,,1.0,2020.04.05,9,드라마,,1650.0,백일의낭군님,2.0,12.0,,163,230539.0,1522
1291,,20170822,,1.0,2020.04.05,9,예능/뮤직,,1650.0,신서유기_시즌4_감독판,1.0,2.0,,158,449804.0,1057
1292,,20200401,,1.0,2020.04.05,9,예능,,1650.0,우리 다시 사랑할 수 있을까 시즌2,0.0,0.0,,155,2392.0,1415
1293,,20200404,,1.0,2020.04.05,9,예능,,1650.0,속풀이쇼 동치미,0.0,0.0,,151,192.0,41
1294,,20200402,,1.0,2020.04.05,9,예능,,1650.0,여왕의 전쟁 : 라스트 싱어,1.0,1.0,,145,856.0,470
1295,,20200316,,1.0,2020.04.05,9,예능,,1650.0,더 짠내투어,1.0,1.0,,144,15868.0,1127
1296,,20160116,,1.0,2020.04.05,9,드라마,,1650.0,응답하라1988,1.0,1.0,,144,649331.0,1107
1297,,20180930,,1.0,2020.04.05,9,드라마,,0.0,미스터션샤인,1.0,3.0,,141,382986.0,884
1298,,20180630,,1.0,2020.04.05,9,예능,,0.0,하트 시그널2,1.0,1.0,,139,56110.0,871
1299,"강호동,이수근,은지원,안재현,조규현,송민호",20170317,,1.0,2020.04.05,9,예능/뮤직,,1650.0,신서유기 시즌3 스페셜,1.0,1.0,,134,341083.0,1046
1300,,20200404,,1.0,2020.04.05,14,드라마,,1650.0,[무삭제판] 부부의 세계,265.0,130.0,,65232,80381.0,8673
1301,"김혜인,조이현,김수진,조정석,안연석,정경호,김대명,전미도,김해숙,김갑수",20200402,,1.0,2020.04.05,14,드라마,,1650.0,슬기로운 의사생활,153.0,892.0,,52253,282634.0,159266
1302,,20200404,,1.0,2020.04.05,14,예능,,1650.0,아는 형님,82.0,46.0,,41995,54050.0,7198
1303,,20200404,,1.0,2020.04.05,14,드라마,,1650.0,루갈,25.0,17.0,,15385,19129.0,2221
1304,,20200404,,1.0,2020.04.05,14,드라마,,1650.0,부부의 세계,50.0,37.0,,15278,19627.0,2394
1305,"신동엽,이혜리,박나래,김동현,문세윤,이민호,표지훈,이준영,김미경",20200328,,1.0,2020.04.05,14,예능,,1650.0,도레미 마켓,8.0,143.0,,13189,105481.0,55253
1306,"강호동,김종민,김동현,신동희,유병재,표지훈",20200329,,1.0,2020.04.05,14,예능,,1650.0,대탈출3,109.0,1755.0,,12759,207517.0,105823
1307,"김태희,이규형,고보결,서우진,김미경,박수영,김미수,신동미,오의식,윤수미",20200329,,1.0,2020.04.05,14,드라마,,1650.0,하이바이마마,8.0,257.0,,11730,135287.0,66422
1308,,20200402,,1.0,2020.04.05,14,드라마,,1650.0,메모리스트,8.0,59.0,,10982,55058.0,29969
1309,,20200403,,1.0,2020.04.05,14,예능,,1650.0,맛있는 녀석들,7.0,9.0,,9790,17937.0,8595
1310,,20200401,,1.0,2020.04.05,14,예능,,1650.0,하트시그널 시즌3,36.0,350.0,,8688,79185.0,39447
1311,,20200403,,1.0,2020.04.05,14,예능,,1650.0,너의 목소리가 보여7,12.0,23.0,,5395,10866.0,5467
1312,,20200404,,1.0,2020.04.05,14,예능,,1650.0,트래블러-아르헨티나,8.0,7.0,,5174,6747.0,1672
1313,,20200404,,1.0,2020.04.05,14,드라마,,1650.0,"하이바이, 마마! 49일 환생 프로젝트 보고서",14.0,11.0,,4277,6110.0,1142
1314,,20200403,,1.0,2020.04.05,14,예능,,1650.0,마포 멋쟁이,0.0,0.0,,4119,7611.0,3636
1315,,20200402,,1.0,2020.04.05,14,예능,,1650.0,신청곡을 불러드립니다-사랑의 콜센타,12.0,44.0,,3934,20059.0,10162
1316,"신성록,MichaelK.Lee,차지연,엄기준,한지상,이지나",20200404,,1.0,2020.04.05,14,예능,,1650.0,더블캐스팅,22.0,15.0,,3520,4350.0,524
1317,,20200331,,1.0,2020.04.05,14,드라마,,1650.0,날씨가 좋으면 찾아가겠어요,3.0,77.0,,3080,48085.0,25994
1318,,20200321,,1.0,2020.04.05,14,드라마,,1650.0,이태원 클라쓰,13.0,67.0,,2894,328073.0,20225
